uuid,computer_name,w1,l1_leg,l1_top,l1_center,l2,h1,l2_tap,ratio,Tx_turns,Tx_tap,Tx_height,Tx_preg,Rx_turns,Rx_tap,Rx_height,Rx_preg,g1,g2,Tx_space_x,Tx_space_y,Rx_space_x,Rx_space_y,core_N_w1,core_P_w1,Tx_layer_space_x,Tx_layer_space_y,Rx_layer_space_x,Rx_layer_space_y,Tx_width,Rx_width,P1_Tx [W],P1_Rx1 [W],P1_Rx2 [W],P2_Tx [W],P2_Rx1 [W],P2_Rx2 [W],B_mean_left [T],B_mean_center [T],B_mean_right [T],B_mean_top_left [T],B_mean_bottom_left [T],B_mean_top_right [T],B_mean_bottom_right [T],Ltx_uH,Lrx1_uH,Lrx2_uH,M1,M2,k1,k2,Lmt_uH,Lmr1_uH,Lmr2_uH,Llt_uH,Llr1_uH,Llr2_uH,Magnetizing Current [A],Coreloss_W
7e8bb736-0e50-42af-8231-0fef38f89f64,harrypc,48.8,7.0,9.4,12.8,12.8,37.6,0.0,0.51,14.0,21.0,0.175,0.06,2.0,18.0,0.105,0.02,0.1,0.49,1.3,1.5,3.4,3.2,11.0,4.0,1.4,4.4,2.6,3.3,0.43,2.4,6.36280004972482,4.56845815943679,0.615337752773688,0.080773102240673,0.0207691926776069,0.0205122663524846,0.0213999193679493,0.0334345286343144,0.0328207996704623,0.0239259368356432,0.0240963187627551,0.0246573968479798,0.0235976636783423,851.7274815259,34.3569312130836,34.3644066384975,169.858299383625,169.859962307893,0.992954295288745,0.992856008807817,839.767722284521,33.874499174088,33.8751624446222,11.9597592413789,0.482432038995562,0.489244193875289,0.3733210918070343,0.000470797
68b8499a-7949-405d-843f-f12b48c92cd0,harrypc,42.8,3.4,7.0,11.6,24.8,12.4,0.0,0.5,14.0,32.0,0.14,0.01,2.0,21.0,0.105,0.06,0.1,0.06,2.5,3.8,4.9,3.8,15.0,8.0,3.7,4.2,2.2,5.0,0.29,3.3,10.9859630857598,8.09175972695543,,0.276489544646822,0.0517698120198788,0.05136703193998,0.050167028163045,0.0431773181348573,0.0721604417828324,0.0363004931831865,0.0363010096547225,0.0367248067906829,0.0367298464810216,544.737444419684,22.1310863084536,22.1326479186806,108.16142653954,108.162015109689,0.985093437925822,0.985064045046574,528.618163067738,21.4762071359557,21.4764408660244,16.119281351946,0.6548791724978651,0.656207052656207,0.5930613528831604,0.000689582
b99c1eda-a72b-48f8-8d6c-b0cce28ad490,harrypc,29.6,9.4,10.6,5.6,24.8,44.8,0.0,0.51,14.0,26.0,0.175,0.07,2.0,7.0,0.175,0.03,0.1,0.05,2.1,3.3,5.0,2.7,7.0,1.0,3.1,3.1,4.5,3.7,1.68,2.5,4.79431748372227,2.53170852169961,0.752637779446372,0.672407553256124,0.142893522610047,0.143935139326316,0.0283677862535686,0.119664687537922,0.0402831858167896,0.0339839591424022,0.0338669713195652,0.0333729590041851,0.0334400947158822,332.40146990818,13.3260910966013,13.330489747513,65.4414911142765,65.4417620367882,0.983264432329362,0.983106265424594,321.368714067411,12.8837840592068,12.8838907350879,11.0327558407694,0.44230703739446603,0.446599012425061,0.9755243408099853,2.84836
f6e681ad-4af1-4d1c-83ee-c31f78b9dc14,harrypc,27.2,3.4,2.2,12.8,3.2,44.8,0.0,0.5,14.0,17.0,0.07,0.05,2.0,7.0,0.07,0.04,0.1,0.06,0.3,2.3,1.3,4.2,17.0,6.0,2.4,0.3,1.5,2.9,0.29,1.0,15.2608691847259,10.3876622757014,0.454806954300764,0.842339978874171,0.0800426297440935,0.0819962597109356,0.085047412638899,0.0598460106444071,0.107006699920626,0.174666904920275,0.177321840755603,0.178251222281684,0.177445006728119,333.375140666727,13.5035655753295,13.5097359327069,66.1332421416716,66.1343403191079,0.985664191874811,0.985455436669049,323.8852502897,13.1191717157496,13.1196074209264,9.48989037702725,0.384393859579902,0.39012851178047997,0.9679446738224424,2.91652
5372627b-a4cb-4d9a-85cf-a98fcb0205f4,harrypc,47.6,5.8,11.8,22.4,26.0,44.8,0.0,0.51,14.0,33.0,0.14,0.02,2.0,19.0,0.14,0.08,0.1,0.03,2.2,3.2,4.7,4.5,17.0,0.0,0.7,1.2,3.1,2.1,1.84,4.0,4.22164474209697,2.67599139041431,0.637011647268362,0.0606984308200244,0.0111064195663223,0.0103766739592274,0.0274469089326577,0.0205187635920544,0.0386667702945444,0.0196783770717077,0.0195953859751811,0.0197467763594981,0.0196901612205543,938.982854483757,37.8410456276369,37.8434878423218,187.213143045156,187.213216811314,0.993175366278711,0.993143709990414,926.210160092629,37.3263055459255,37.3263349607268,12.7726943911284,0.514740081711377,0.517152881595038,0.3384793391990116,0.000538088
7016086f-8cc3-479f-b640-d8ed49567e52,harrypc,8.0,2.2,7.0,15.2,17.6,6.4,0.0,0.51,14.0,31.0,0.105,0.05,2.0,35.0,0.175,0.07,0.1,0.22,1.1,2.1,4.7,4.9,30.0,9.0,3.3,0.8,1.1,4.2,0.13,2.0,12.087369077496,2.33974066537402,0.367573697054296,10.239475028989,0.294464905157377,0.300249600188061,0.35792048754316,0.174458328214229,0.512285467351173,0.187801612849066,0.187888400489447,0.184590514901927,0.184812316464466,106.534348631853,4.42109286209179,4.42383227064534,20.8764830185703,20.8762542828804,0.961939349621448,0.961630932078665,98.5791424924848,4.09095797572976,4.0908683300775,7.95520613936821,0.33013488636202903,0.332963940567844,3.18021637256039,8.38134
7a1f028b-126e-4520-ae96-18b8e1ded623,harrypc,44.0,4.6,5.8,23.6,6.8,35.2,0.0,0.51,14.0,35.0,0.175,0.1,2.0,25.0,0.14,0.03,0.1,0.04,0.3,0.4,3.0,5.0,19.0,21.0,4.5,2.3,0.1,0.2,0.15,2.0,14.1888942548414,5.36068751587659,1.4797600047851,0.128925573472196,0.0218141013039517,0.0173980887955805,0.0366578970234717,0.0217253049570987,0.0617854380028144,0.0471940814532662,0.0488162808965134,0.0442155752969615,0.0441452914421737,809.016864491529,32.3556381529237,32.3605362289032,159.840109222544,159.840741389243,0.987943243101952,0.987872379967632,789.626228217853,31.5801334158002,31.5803832147808,19.3906362736761,0.7755047371235491,0.780153014122415,0.3970270892028554,0.0006751390000000001
588213a2-c6dd-420b-84a2-863260683827,harrypc,23.6,10.6,3.4,11.6,16.4,44.8,0.0,0.5,14.0,30.0,0.14,0.02,2.0,29.0,0.175,0.01,0.1,0.11,1.1,3.3,4.4,4.1,15.0,4.0,1.8,0.1,4.3,2.5,0.39,3.1,6.8643624283448,2.06934673508515,0.578925246536393,0.296209000303133,0.0717380328534531,0.0726330043770843,0.0307986186792676,0.0736050407962061,0.0416311318912035,0.124402433337782,0.126867188730314,0.131357683262758,0.132083327776856,421.516937186779,16.9551655276489,16.959533423786,83.6736322114156,83.6745453395922,0.989760436465223,0.989643772621324,412.928833754776,16.609716264732,16.6100787895151,8.58810343200276,0.345449262916934,0.349454634270942,0.7592179991328536,3.0081
fb59e809-3ba3-4314-9cbf-cfbaa8e85987,harrypc,44.0,11.8,7.0,11.6,16.4,53.2,0.0,0.5,14.0,35.0,0.175,0.07,2.0,12.0,0.14,0.01,0.1,0.26,1.3,2.4,3.0,2.8,17.0,20.0,5.0,4.0,0.9,2.9,1.27,2.5,5.82792575825841,3.66312891385497,0.948885065659573,0.122615884387773,0.0261949268290961,0.0259454591789531,0.01574793168042,0.0399387200935981,0.0214775493502365,0.0364283002943438,0.0351863385868567,0.0351746966568906,0.0335835010659104,820.438360674718,32.9843394523023,32.9865749329622,163.337379680491,163.336783217588,0.992907313167901,0.992870042527555,808.841409101697,32.5181035890964,32.5178660953017,11.5969515730213,0.466235863205943,0.468708837660477,0.3875951446350177,0.0006860600000000001
680ae4ce-dbda-4c07-819c-6ec451ce6640,harrypc,52.4,11.8,5.8,8.0,12.8,7.6,0.0,0.51,14.0,33.0,0.105,0.06,2.0,6.0,0.175,0.03,0.1,0.14,0.8,4.1,4.5,3.8,22.0,16.0,0.8,4.9,3.0,2.8,0.17,1.1,12.1666841402259,2.07103676908246,0.473349743393385,0.216376077030117,0.0387854179035374,0.0387475097214093,0.0138408214254772,0.0480046195778335,0.0179028787293923,0.0345528862120125,0.0345231630390338,0.0346147933707376,0.0346453806200748,870.782239624104,35.0154579916253,35.0260523993653,173.052835629453,173.049815794899,0.991046502278091,0.990879317421875,855.258952390599,34.3912433633488,34.3900430945578,15.5232872335051,0.62421462827649,0.636009304807528,0.3665591597390098,0.000271712
1493a60e-47cd-48d1-b5e8-3915a7b78d30,harrypc,17.6,10.6,2.2,8.0,5.6,16.0,0.0,0.5,14.0,16.0,0.035,0.01,2.0,27.0,0.035,0.03,0.1,0.26,0.3,0.4,3.7,2.2,30.0,20.0,5.0,4.9,1.5,2.2,0.26,1.5,19.2279542074031,11.6363475139772,0.692729163639275,1.59528917865466,0.17356900884408,0.176170653106668,0.0487979954430375,0.145200318022409,0.0572051907114206,0.272626423965365,0.271165768428783,0.275090855624686,0.275743589874374,272.505224810042,11.1298367228504,11.1319835091971,54.0509283891049,54.0506433603764,0.981457152900212,0.981357337011518,262.492876802593,10.7209058533122,10.7207927837241,10.012348007449,0.408930869538165,0.41119072547303803,1.1943295634011921,4.16654
6f5c72a2-75a6-4ca7-8964-304cc07a1ee0,harrypc,22.4,9.4,2.2,4.4,11.6,53.2,0.0,0.5,14.0,22.0,0.07,0.03,2.0,29.0,0.105,0.03,0.1,0.49,1.1,1.0,4.7,4.9,16.0,1.0,0.5,1.9,1.7,1.4,0.31,1.0,10.8360675469989,6.27339961079199,0.142590141304689,1.95270538608025,0.091306977361571,0.0922218586118324,0.0379014307170683,0.202114640833672,0.0532856014039195,0.217967936854425,0.226361079156026,0.21449652243667,0.221311364262616,198.959638291513,8.21594810221527,8.22688739794312,39.4584970893026,39.4584921586935,0.975953676998183,0.975304476272314,189.506186404305,7.82557209048222,7.82557013476483,9.45345188720814,0.39037601173305003,0.40131726317829297,1.6543154020244795,10.2811
5e566edf-0952-4af8-9318-08917340f873,harrypc,15.2,11.8,9.4,16.4,21.2,26.8,0.0,0.51,14.0,28.0,0.14,0.08,2.0,28.0,0.07,0.03,0.1,0.17,2.7,1.4,5.0,4.5,2.0,30.0,2.2,2.3,2.6,1.0,0.81,2.5,3.85814061521025,4.48546741062413,0.616079384157521,0.27981248408781,0.0876261359947362,0.0858671300950214,0.0472047906542032,0.0803414303438469,0.0557384588676723,0.0724823470316739,0.0722200918464558,0.0723886442879265,0.0724933728518308,385.059988605243,15.5918677360893,15.5961428252822,76.4279935470271,76.4282044424334,0.986368490784839,0.986236015234145,374.633642132825,15.1696836089941,15.1697673275599,10.4263464724182,0.42218412709518205,0.426375497722319,0.8368255481882549,2.01309
194719d5-79e0-40a1-b53e-c2177c0a7d5f,harrypc,41.6,11.8,4.6,15.2,5.6,5.2,0.0,0.5,14.0,29.0,0.175,0.03,2.0,8.0,0.175,0.1,0.1,0.02,0.5,2.1,2.4,2.4,9.0,17.0,3.9,3.2,2.7,2.6,0.23,1.2,3.89935755464919,10.7333278419007,0.533654262720803,0.0646545573788447,0.0197225180809222,0.021116217929494,0.017678610807079,0.0319908167809485,0.0251051850682974,0.0539315279167768,0.0542917229393594,0.0542801528445348,0.053928468669088,1061.95382072923,42.6891480125698,42.6982917921409,211.646650931295,211.648371784369,0.994030799824999,0.993932440355874,1049.31362971319,42.1810289450004,42.1817148774081,12.6401910160354,0.508119067569393,0.5165769147328529,0.2987695900159554,0.000255814
369f7006-17ff-4a8f-8809-13d8f32dff06,harrypc,28.4,8.2,8.2,15.2,4.4,20.8,0.0,0.5,14.0,30.0,0.07,0.01,2.0,5.0,0.175,0.08,0.1,0.25,0.4,3.5,2.0,2.9,15.0,0.0,4.2,0.5,3.0,0.2,0.28,1.1,18.9855227536976,4.63741346898466,0.593403477931429,0.303532065918858,0.0256875368680915,0.0261380091908787,0.0381652608513709,0.0473338349530234,0.0441084384753393,0.0450432400427807,0.0443863820886133,0.0459876529765752,0.0461853776661522,621.245011336485,24.9524160703063,24.9584220143931,123.123043715275,123.122833585948,0.988898195061125,0.988777517162484,607.527697959207,24.4014577454736,24.4013744555002,13.7173133772776,0.550958324832682,0.55704755889289,0.5160307982675947,0.000547881
7d3c14d1-5851-4a6b-80b0-db4f1df258c5,harrypc,17.6,4.6,2.2,4.4,18.8,16.0,0.0,0.5,14.0,31.0,0.105,0.04,2.0,20.0,0.14,0.07,0.1,0.45,1.4,1.8,4.6,4.6,9.0,14.0,2.8,1.6,4.0,3.4,0.12,2.0,19.0992828181745,2.63759122519045,0.329531844999784,5.48803764086161,0.384223555380899,0.370426882689856,0.0953453317028853,0.256120871365838,0.135108893047258,0.279201390456757,0.279601949257861,0.275424419266801,0.275451300762331,148.346250781358,6.09063788646412,6.09535279784489,29.2357572705346,29.2355886409194,0.972623302430011,0.972241447302094,140.3349729724,5.76171961663777,5.76165315051201,8.01127780895816,0.32891826982634803,0.333699647332883,2.2339620431552807,11.484
5db4f962-2688-4764-aa4e-cc5e9d42ad62,harrypc,18.8,3.4,10.6,14.0,14.0,32.8,0.0,0.51,14.0,24.0,0.105,0.08,2.0,23.0,0.105,0.1,0.1,0.29,1.2,0.6,3.4,2.2,1.0,22.0,3.9,2.6,4.4,4.0,0.31,1.4,7.55587743159227,4.60102203718692,0.209513630668765,0.664933704755565,0.0524355868472163,0.0528642454149337,0.104781504383689,0.0795246809762633,0.146154360021526,0.0502961736699196,0.0501699044796364,0.0547685939966871,0.0549515655212193,266.860217947201,10.8842509396082,10.8897727943391,52.9727343503391,52.9728011842406,0.982904220204587,0.982656228776376,257.81384498772,10.5152825180814,10.5153090516485,9.04637295948081,0.368968421526795,0.374463742690644,1.216005303991709,3.47726
cdb37c0d-70f0-4463-9ae8-d9d02a1c5a13,harrypc,5.6,1.0,11.8,10.4,8.0,20.8,0.0,0.5,14.0,11.0,0.175,0.1,2.0,32.0,0.14,0.1,0.1,0.43,0.4,1.5,4.4,4.3,27.0,9.0,2.6,2.6,3.7,3.4,0.13,1.0,3.58399538143815,3.40180036816755,0.47472710864124,25.1040818831548,0.73043883160835,0.706492700981699,0.851103570624326,0.387465569639467,1.22769161490031,0.15766624483301,0.156814950966598,0.157583129893561,0.154140995128739,49.5902132407549,2.13624051393385,2.14462403125344,9.31868312052317,9.31812976938537,0.905381221177386,0.903556225289447,40.6498493658905,1.75110872540788,1.75090076700352,8.94036387486443,0.385131788525967,0.393723264249921,7.7122795739220065,67.4078
68210ff6-bd9c-4575-8ff6-54e23e097eb8,harrypc,50.0,1.0,9.4,6.8,18.8,40.0,0.0,0.5,14.0,17.0,0.07,0.01,2.0,23.0,0.175,0.05,0.1,0.32,2.5,1.5,4.7,4.3,1.0,22.0,4.8,3.2,0.7,2.4,0.12,1.4,50.9910572336879,4.30447698652813,0.176270691544262,4.39312687018408,0.044513768464396,0.0464095867642654,0.117521652266343,0.063582537576,0.170472149251291,0.0230586021423866,0.0230239210343564,0.0229883704070121,0.0229621724075084,272.551273878055,11.4468722004264,11.4538995568275,53.984950471486,53.9852451083052,0.966507396811373,0.966216132108509,254.600106158277,10.6929416837463,10.6930584030503,17.9511677197776,0.753930516680148,0.7608411537772359,1.2313545649217785,4.65178
6d80497c-2b70-4162-b2ca-8ed40f3ceaf1,harrypc,5.6,5.8,9.4,4.4,12.8,10.0,0.0,0.5,14.0,22.0,0.175,0.08,2.0,33.0,0.175,0.1,0.1,0.26,1.0,1.0,4.5,2.2,8.0,1.0,0.1,3.7,4.4,0.1,0.25,1.7,3.44924101316747,1.88239575366223,0.270967147792163,7.90019899405714,1.82236914680669,1.84002983048803,0.230362421008819,0.797559455094021,0.317549737925744,0.205164921497752,0.204555336956975,0.211902261747683,0.210653306335607,58.1693999883171,2.47195132288413,2.47614857854319,11.4114235087678,11.4115371002564,0.951639749975505,0.950842322655921,52.6792681113658,2.23864414146634,2.23868870947066,5.49013187695132,0.233307181417788,0.237459869072529,5.951164740649159,25.1391
3df95b02-d795-4062-88d2-fe450808b35d,harrypc,22.4,10.6,8.2,8.0,15.2,29.2,0.0,0.5,14.0,30.0,0.07,0.06,2.0,25.0,0.105,0.09,0.1,0.48,1.7,1.2,4.7,4.8,15.0,14.0,4.9,0.7,4.9,4.1,1.18,1.7,5.66592596463783,4.35627404788169,0.428090535149205,0.674685940305705,0.076622253604758,0.076451877827505,0.0356107595650654,0.11047480897625,0.0438669301567137,0.0561300161895948,0.0557717172156071,0.0579653492394334,0.0576947638814851,351.488469824642,14.2559243579057,14.2645894218672,69.8034568268797,69.8029249029576,0.986106218949662,0.985799154836824,341.78931247485,13.8625388975433,13.8623276246837,9.69915734979185,0.39338546036244404,0.402261797183495,0.9172405090069408,2.01375
df52ef67-097a-4174-ab4e-d547ac4a86d5,harrypc,36.8,9.4,11.8,24.8,17.6,22.0,0.0,0.51,14.0,19.0,0.14,0.03,2.0,25.0,0.14,0.02,0.1,0.07,1.2,1.5,4.9,5.0,17.0,10.0,1.0,3.2,0.9,4.2,0.48,3.8,8.3563428119864,4.27542449354366,0.878603098052638,0.0499199516855274,0.0138282873646522,0.0126968924828748,0.0229675026729724,0.0227502540346668,0.0303818187866402,0.0239557564178717,0.0239732299844752,0.0243527009027866,0.0242823142418909,1057.02261451355,42.4536105814006,42.4562985288743,211.048133108055,211.048756564692,0.996281484969695,0.996252889738889,1049.1761213805798,42.1384688244287,42.1387177870371,7.84649313297317,0.31514175697194297,0.317580741837165,0.29880874770103844,0.00029847600000000005
2ac4d1e0-6dec-4c43-81fd-8e9d407e28a6,harrypc,48.8,7.0,8.2,9.2,14.0,22.0,0.0,0.5,14.0,6.0,0.035,0.01,2.0,13.0,0.175,0.05,0.1,0.05,1.6,0.3,3.0,4.3,16.0,25.0,0.9,0.2,2.3,1.9,0.16,2.1,22.6247450729094,8.73312572604595,2.40999070276637,0.721608192910766,0.0650571885268394,0.0653521537114327,0.025821036577715,0.0458157462503407,0.0299900590565859,0.0262441256036649,0.0261815709048587,0.026582573162775,0.0266110585338462,725.157972139609,29.2561394918327,29.2590824170611,144.163573718764,144.163430757145,0.989761867399449,0.989711108772819,710.385455783304,28.6601496306301,28.6600927882634,14.7725163563045,0.595989861202572,0.5989896287976639,0.4413139379407491,0.000427829
dd932f3a-e666-49a1-a9db-43967600fb8d,harrypc,32.0,9.4,7.0,24.8,6.8,30.4,0.0,0.5,14.0,33.0,0.14,0.1,2.0,21.0,0.105,0.1,0.1,0.2,0.7,4.3,3.1,1.3,10.0,10.0,2.9,4.6,2.8,3.4,0.4,1.1,8.86225251026838,7.65980524290834,0.402431242705319,0.0729034683562924,0.0076782172552679,0.0078492124017478,0.0277136630914413,0.0261891219066128,0.0362365980324066,0.0483924767899233,0.0499256378093464,0.0488862874242647,0.0516800617575282,901.049831437226,36.2138707380408,36.2248508481894,178.621668768994,178.623490939702,0.98883143456106,0.988691646738284,881.03535754616,35.4094739720763,35.4101964200952,20.014473891066,0.8043967659644939,0.814654428094243,0.3558347576659413,0.000480252
e364095d-f878-4333-911f-396dbc71f9b5,harrypc,50.0,11.8,3.4,15.2,16.4,7.6,0.0,0.51,14.0,29.0,0.175,0.1,2.0,34.0,0.105,0.07,0.1,0.16,0.9,2.6,3.3,2.2,11.0,3.0,4.4,1.2,4.3,3.2,0.55,1.8,6.22677720438034,6.35177397071222,1.02122227358507,0.0450865417351227,0.0165783732380456,0.0165616986519862,0.0133777942679066,0.026225570842514,0.0199547478108991,0.0604702129648709,0.0602668591478959,0.0609002469904666,0.0606150864802318,1184.7003943827801,47.5964359703555,47.6058844098304,236.088338248418,236.088725456507,0.994221274180146,0.994124237154897,1171.04783836367,47.0479318831816,47.0480862097771,13.6525560191146,0.5485040871738941,0.557798200053318,0.2677115252487278,0.0005373590000000001
118a0c89-e9e3-46c6-b069-d765502de896,harrypc,22.4,13.0,10.6,6.8,8.0,20.8,0.0,0.51,14.0,24.0,0.175,0.02,2.0,32.0,0.07,0.04,0.1,0.07,0.8,1.4,1.9,3.4,17.0,13.0,3.6,2.3,2.9,1.4,0.69,1.4,5.01394637280355,7.35832992328656,0.999819404687175,0.760891550082884,0.1945003597072,0.202040672249812,0.0274373935678596,0.130963613225693,0.0368021759219943,0.0435503224639681,0.0439723798017085,0.0467870012724604,0.0468168797745612,333.761177431539,13.4897471063662,13.4940664364266,66.2914576105983,66.2919322288114,0.987956345392833,0.987805286948421,325.770180677726,13.1667720792337,13.1669606167145,7.99099675381272,0.322975027132501,0.327105819712131,0.9623440742653554,1.68768
fca3ca27-e559-4eb8-affc-cbdcb83da01d,harrypc,26.0,9.4,3.4,5.6,12.8,46.0,0.0,0.51,14.0,25.0,0.14,0.1,2.0,23.0,0.07,0.02,0.1,0.03,0.7,2.8,3.2,4.5,11.0,26.0,3.9,1.6,1.6,2.8,0.45,1.6,5.60053033897453,7.16290475638271,0.990538646809187,0.605944427041188,0.355645018226154,0.294575323819193,0.0330274067782174,0.135118722229917,0.0431368899106584,0.118027263799908,0.120596618544249,0.114321632109224,0.119242336882814,285.733266904472,11.5662343924726,11.5711135839445,56.6968351749083,56.6956549418329,0.986239560761942,0.986011079233226,277.923739894357,11.2501115242049,11.2496431518352,7.80952701011521,0.31612286826768704,0.32147043210933496,1.128018078148815,4.30495
5edc0ff5-3ef6-4837-8ef8-76966c788a01,harrypc,14.0,5.8,3.4,15.2,26.0,14.8,0.0,0.5,14.0,21.0,0.175,0.05,2.0,10.0,0.14,0.02,0.1,0.08,1.2,1.3,4.2,4.3,7.0,30.0,3.4,1.8,1.8,1.8,0.49,3.6,6.08370848381913,4.40260945357332,0.845231887585883,0.433367817178872,0.108370650886507,0.111839320028159,0.0855728749499717,0.0977248982167953,0.137884353978049,0.227606208672959,0.227743264829719,0.215729551331629,0.215602514066668,245.892589378797,9.98163562409083,9.98395364434166,48.9746196059425,48.975600506951,0.988547393288281,0.988452425920336,240.292618952942,9.75431334309902,9.75470408065615,5.59997042585521,0.22732228099181298,0.229249563685508,1.3046717968851096,8.42939
b5cc0d33-c237-44a6-94c8-7c5c97ec4fcd,harrypc,38.0,8.2,4.6,20.0,6.8,10.0,0.0,0.5,14.0,35.0,0.105,0.1,2.0,24.0,0.07,0.03,0.1,0.46,0.6,1.9,3.6,1.4,18.0,22.0,2.2,0.5,3.5,1.2,0.29,1.0,12.8994175673746,12.5925735467586,0.354171519328588,0.0832754767766646,0.0047771648936723,0.0048332250058208,0.0251499316759279,0.0268551962582028,0.0339691226858055,0.0591749882270158,0.0592702774228656,0.0598250166961478,0.0615650967393721,972.187369193775,39.1830992934869,39.2025905432459,193.356761230114,193.359159199468,0.990683622240047,0.990449594380149,954.157220524254,38.4564110768111,38.4573649391583,18.030148669521,0.726688216675812,0.745225604087613,0.3285653519189553,0.000359364
b4c7a22d-9d8a-4b64-b051-6f8e7b4949b5,harrypc,24.8,4.6,4.6,12.8,9.2,52.0,0.0,0.51,14.0,26.0,0.105,0.06,2.0,11.0,0.105,0.09,0.1,0.27,0.9,0.7,2.3,2.9,14.0,5.0,2.1,4.0,2.8,3.7,0.27,2.0,58.2261429184685,3.64467096766413,0.633466978952248,0.474214099610134,0.0602369672940156,0.0626838090489826,0.0670718181972421,0.0665088199040918,0.0933696271133391,0.0921903798475272,0.094071775581889,0.0933955375609834,0.0910711757321938,346.272573037725,14.0550142136479,14.0583798129467,68.9526998593853,68.9533532072571,0.988385997590843,0.988277044028429,338.276059036761,13.7304400870943,13.7307002885463,7.99651400096386,0.32457412655358303,0.327679524400419,0.9267667473727276,2.88651
63afaca3-f3c1-459f-8867-0f89737a0b0b,harrypc,9.2,4.6,9.4,3.2,5.6,17.2,0.0,0.5,14.0,14.0,0.175,0.04,2.0,8.0,0.035,0.03,0.1,0.03,0.5,0.7,4.1,4.3,4.0,24.0,3.8,5.0,1.2,0.6,0.28,1.1,3.09301552508835,12.7962853817193,0.35478584992236,6.58210828578986,1.63176658429296,1.85265782694565,0.195428376552276,0.689696543960333,0.25264937688868,0.131274593279319,0.132090259514727,0.130322068883221,0.130277822762718,67.5718249234174,2.91836454522437,2.92189614715821,13.2876619475983,13.2878821251806,0.946228394693607,0.945672053478054,60.5003101214956,2.61295236933084,2.61303896369245,7.0715148019218,0.305412175893535,0.308857183465763,5.181841255325681,26.8096
8e830557-654c-47cc-bbdd-b417858aee33,harrypc,29.6,11.8,9.4,21.2,16.4,29.2,0.0,0.51,14.0,23.0,0.14,0.03,2.0,27.0,0.105,0.06,0.1,0.36,1.7,1.9,4.1,3.6,0.0,7.0,4.5,2.7,3.0,2.5,1.16,2.5,4.84797601110844,4.05241047346832,0.758198658906397,0.0880087322570143,0.0168665586471294,0.0169442117673583,0.0230656418951298,0.0316221044362371,0.0289595841779558,0.0361637357764355,0.0359261977540925,0.0368373513612387,0.0370538307804446,868.324878483521,34.9623661131419,34.9693819276759,173.001697505061,173.001947636259,0.992907598415102,0.992809426639681,856.051539611974,34.4681905140193,34.4682901844403,12.273338871547,0.49417559912263304,0.5010917432355481,0.3662197758439481,0.000493853
cdb89465-9a17-4179-80d3-2eb318445346,harrypc,45.2,2.2,5.8,12.8,24.8,41.2,0.0,0.5,14.0,32.0,0.105,0.08,2.0,16.0,0.14,0.1,0.1,0.1,2.2,2.0,5.0,4.0,22.0,23.0,3.2,2.0,0.8,4.9,0.22,3.9,3.96540900244292,3.02295790092781,0.267861983467755,0.966801496324327,0.0918281403751481,0.105151659417174,0.00218124224089,0.0278758137968754,0.001736758126395,0.0002028319810546,0.0002065243616269,0.0002041037533091,0.0002089178107312,447.421648450213,18.1414833299603,18.1428826400566,89.0025032805813,89.0023995771742,0.987887130880452,0.98784788263588,436.648175131731,17.7046542509696,17.7046129929863,10.773473318482,0.43682907899071305,0.438269647070325,0.7179762124346083,10.7216
