w1,l1_leg,l1_top,l1_center,l2,h1,l2_tap,ratio,Tx_turns,Tx_tap,Tx_height,Tx_preg,Rx_turns,Rx_tap,Rx_height,Rx_preg,g1,g2,Tx_space_x,Tx_space_y,Rx_space_x,Rx_space_y,core_N_w1,core_P_w1,Tx_layer_space_x,Tx_layer_space_y,Rx_layer_space_x,Rx_layer_space_y,Tx_width,Rx_width,fail_level,elapsed
24.8,11.8,8.2,15.2,17.6,34.0,0.0,0.51,14.0,22.0,0.035,0.01,2.0,29.0,0.175,0.01,0.1,0.42,1.2,1.3,4.3,2.6,14.0,10.0,2.0,4.2,1.1,4.1,0.6,2.5,15,721453000000
18.8,9.4,5.8,11.6,8.0,24.4,0.0,0.51,14.0,18.0,0.07,0.07,2.0,5.0,0.175,0.06,0.1,0.36,0.8,1.6,1.7,3.2,21.0,12.0,3.9,4.5,4.8,2.9,0.46,1.2,15,455406000000
36.8,8.2,7.0,8.0,3.2,8.8,0.0,0.5,14.0,31.0,0.105,0.04,2.0,14.0,0.14,0.02,0.1,0.34,0.3,0.8,1.6,4.9,28.0,29.0,3.4,0.1,5.0,3.5,0.2,1.0,15,745500000000
42.8,4.6,7.0,23.6,22.4,44.8,0.0,0.51,14.0,10.0,0.105,0.01,2.0,30.0,0.175,0.04,0.1,0.49,2.1,1.2,4.3,4.9,6.0,16.0,2.9,4.1,0.8,3.5,1.06,3.1,15,1220015000000
22.4,1.0,11.8,12.8,10.4,13.6,0.0,0.51,14.0,25.0,0.105,0.01,2.0,21.0,0.175,0.06,0.1,0.49,1.1,3.1,4.4,2.1,20.0,29.0,1.9,0.7,4.2,4.7,0.76,1.0,15,901453000000
29.6,3.4,2.2,14.0,14.0,44.8,0.0,0.51,14.0,32.0,0.105,0.05,2.0,10.0,0.175,0.06,0.1,0.23,1.1,4.3,4.1,2.5,15.0,8.0,0.6,2.1,3.6,0.8,0.15,1.8,15,1253240420690
29.6,8.2,3.4,9.2,3.2,10.0,0.0,0.51,14.0,34.0,0.105,0.1,2.0,30.0,0.14,0.06,0.1,0.19,0.4,3.8,1.5,2.6,30.0,10.0,3.9,4.2,0.3,0.9,0.26,1.1,15,433640000000
50.0,2.2,3.4,6.8,5.6,12.4,0.0,0.5,14.0,30.0,0.105,0.09,2.0,12.0,0.14,0.04,0.1,0.45,0.4,0.5,2.6,3.8,2.0,10.0,2.1,2.5,1.5,1.3,0.19,1.6,15,959812000000
41.6,9.4,3.4,18.8,10.4,12.4,0.0,0.5,14.0,30.0,0.175,0.1,2.0,22.0,0.07,0.05,0.1,0.15,0.8,3.9,4.8,4.3,7.0,19.0,1.7,3.5,5.0,3.5,0.69,3.1,15,721953000000
11.6,9.4,2.2,17.6,20.0,41.2,0.0,0.5,14.0,16.0,0.035,0.02,2.0,34.0,0.07,0.06,0.1,0.16,0.9,1.5,4.4,2.9,23.0,19.0,4.0,0.1,5.0,0.3,0.16,2.4,15,925375000000
33.2,2.2,4.6,6.8,17.6,41.2,0.0,0.5,14.0,23.0,0.105,0.04,2.0,31.0,0.105,0.1,0.1,0.41,1.1,2.7,4.7,2.8,27.0,21.0,1.4,1.7,4.8,1.7,0.17,2.7,15,1770347930337
14.0,1.0,13.0,16.4,8.0,40.0,0.0,0.51,14.0,27.0,0.14,0.05,2.0,7.0,0.07,0.04,0.1,0.32,0.8,3.6,4.6,1.8,0.0,2.0,0.2,3.7,4.8,2.0,0.18,1.7,15,1234422000000
35.6,3.4,13.0,9.2,12.8,36.4,0.0,0.5,14.0,35.0,0.14,0.03,2.0,20.0,0.175,0.08,0.1,0.41,1.5,2.3,2.7,2.3,24.0,29.0,4.0,0.8,0.7,3.2,0.96,1.8,15,731813000000
30.8,2.2,4.6,21.2,24.8,49.6,0.0,0.51,14.0,22.0,0.105,0.02,2.0,35.0,0.105,0.05,0.1,0.22,2.8,2.3,4.6,3.1,19.0,24.0,3.8,4.7,0.7,1.3,2.2,2.9,15,1806828000000
36.8,4.6,2.2,16.4,9.2,8.8,0.0,0.5,14.0,27.0,0.07,0.02,2.0,28.0,0.105,0.02,0.1,0.48,1.1,0.6,4.6,4.8,15.0,22.0,2.4,0.1,1.2,4.6,0.37,4.2,15,1576359000000
51.2,9.4,8.2,8.0,23.6,31.6,0.0,0.51,14.0,15.0,0.14,0.04,2.0,31.0,0.07,0.06,0.1,0.39,2.9,1.8,3.9,3.7,22.0,16.0,2.3,3.0,4.9,3.8,1.28,3.4,15,724138633725
16.4,10.6,10.6,23.6,12.8,23.2,0.0,0.5,14.0,31.0,0.105,0.01,2.0,8.0,0.14,0.06,0.1,0.35,1.6,2.9,2.9,3.2,19.0,1.0,5.0,3.4,0.9,2.1,0.39,2.1,15,1126532000000
44.0,8.2,8.2,26.0,26.0,19.6,0.0,0.51,14.0,30.0,0.105,0.06,2.0,24.0,0.175,0.01,0.1,0.22,1.8,1.8,4.5,5.0,30.0,25.0,3.2,3.6,4.1,2.0,1.34,3.5,15,2049625000000
41.6,2.2,8.2,15.2,3.2,4.0,0.0,0.51,14.0,15.0,0.14,0.09,2.0,22.0,0.14,0.03,0.1,0.27,0.3,0.6,1.6,4.1,27.0,11.0,2.8,0.1,1.2,2.4,0.17,1.4,15,933504453261
6.8,10.6,11.8,16.4,11.6,20.8,0.0,0.5,14.0,23.0,0.07,0.07,2.0,27.0,0.175,0.1,0.1,0.41,0.7,0.9,2.6,3.1,22.0,27.0,4.7,3.7,1.4,0.8,0.23,2.2,15,969781000000
47.6,2.2,2.2,8.0,4.4,14.8,0.0,0.51,14.0,31.0,0.105,0.04,2.0,25.0,0.105,0.04,0.1,0.19,0.3,3.8,2.1,2.7,4.0,10.0,5.0,3.1,1.2,2.7,0.27,1.2,15,1031984000000
42.8,8.2,13.0,21.2,14.0,13.6,0.0,0.5,14.0,33.0,0.175,0.07,2.0,24.0,0.105,0.08,0.1,0.49,0.8,1.3,4.2,2.8,30.0,8.0,3.6,4.2,3.3,2.7,0.22,2.1,15,483137605890
11.6,13.0,13.0,6.8,5.6,31.6,0.0,0.51,14.0,26.0,0.07,0.07,2.0,5.0,0.105,0.06,0.1,0.28,0.3,2.8,2.6,1.7,16.0,6.0,3.8,0.8,3.1,2.4,0.24,1.3,15,417688000000
32.0,13.0,8.2,22.4,6.8,6.4,0.0,0.51,14.0,20.0,0.035,0.03,2.0,10.0,0.105,0.05,0.1,0.41,0.7,2.1,2.2,2.0,0.0,27.0,4.2,1.2,1.0,4.7,0.53,1.7,15,976375000000
32.0,11.8,10.6,9.2,23.6,46.0,0.0,0.5,14.0,15.0,0.175,0.03,2.0,26.0,0.07,0.04,0.1,0.09,3.0,0.8,4.9,3.9,29.0,13.0,3.1,4.6,4.3,3.7,0.73,2.5,15,561923373885
39.2,5.8,4.6,17.6,22.4,8.8,0.0,0.51,14.0,31.0,0.07,0.05,2.0,11.0,0.175,0.01,0.1,0.34,2.6,3.6,4.7,2.9,24.0,4.0,3.1,0.1,4.8,2.8,2.45,2.6,15,1489203000000
44.0,8.2,7.0,15.2,10.4,44.8,0.0,0.5,14.0,30.0,0.14,0.03,2.0,17.0,0.14,0.08,0.1,0.3,1.2,1.1,2.4,3.5,9.0,26.0,0.8,0.9,3.0,1.9,0.89,1.0,15,758672000000
12.8,9.4,7.0,4.4,17.6,6.4,0.0,0.5,14.0,34.0,0.14,0.02,2.0,23.0,0.175,0.09,0.1,0.18,2.0,2.1,4.7,4.3,29.0,18.0,2.4,1.5,4.4,1.9,0.5,4.0,15,1073047000000
47.6,5.8,3.4,8.0,22.4,13.6,0.0,0.5,14.0,31.0,0.175,0.07,2.0,13.0,0.105,0.05,0.1,0.18,1.3,3.5,4.6,3.5,17.0,2.0,4.9,2.5,0.4,1.9,1.02,2.6,15,772172000000
39.2,2.2,9.4,6.8,17.6,24.4,0.0,0.5,14.0,31.0,0.14,0.05,2.0,22.0,0.105,0.03,0.1,0.2,1.7,1.4,3.8,4.5,28.0,5.0,0.8,3.4,4.1,4.6,0.79,1.8,15,1222390000000
24.8,7.0,9.4,18.8,5.6,34.0,0.0,0.51,14.0,23.0,0.07,0.07,2.0,19.0,0.07,0.06,0.1,0.22,0.7,1.7,3.3,3.5,25.0,12.0,3.2,4.2,0.6,4.5,0.13,1.6,15,502845073683
32.0,4.6,7.0,26.0,12.8,53.2,0.0,0.51,14.0,26.0,0.105,0.01,2.0,28.0,0.105,0.1,0.1,0.47,1.1,3.5,4.1,1.8,24.0,23.0,0.5,1.1,0.8,1.5,0.11,1.6,15,1172797000000
45.2,2.2,10.6,21.2,22.4,4.0,0.0,0.51,14.0,15.0,0.105,0.05,2.0,22.0,0.07,0.01,0.1,0.44,2.1,0.9,4.1,4.7,11.0,27.0,2.0,2.0,2.6,4.4,0.66,3.6,15,1128156000000
8.0,2.2,8.2,6.8,23.6,23.2,0.0,0.5,14.0,28.0,0.07,0.01,2.0,19.0,0.175,0.03,0.1,0.2,2.1,3.6,4.2,3.5,9.0,21.0,2.3,1.5,3.3,4.5,1.19,3.1,15,973390000000
50.0,8.2,2.2,12.8,8.0,30.4,0.0,0.51,14.0,22.0,0.14,0.06,2.0,20.0,0.14,0.01,0.1,0.34,0.9,1.1,3.2,3.1,1.0,24.0,1.2,2.3,1.6,2.0,0.29,2.8,15,525500333862
20.0,8.2,10.6,4.4,20.0,38.8,0.0,0.51,14.0,20.0,0.14,0.04,2.0,18.0,0.07,0.01,0.1,0.29,1.1,2.6,4.2,3.8,22.0,18.0,0.7,2.7,1.2,2.0,0.8,2.1,15,697823357004
10.4,7.0,4.6,18.8,22.4,31.6,0.0,0.5,14.0,25.0,0.175,0.03,2.0,35.0,0.175,0.1,0.1,0.26,2.1,2.4,5.0,4.2,25.0,12.0,3.8,1.7,3.6,0.1,1.75,2.6,15,998781000000
41.6,2.2,11.8,4.4,15.2,29.2,0.0,0.5,14.0,32.0,0.175,0.04,2.0,26.0,0.175,0.04,0.1,0.17,1.1,2.1,4.8,3.4,5.0,10.0,2.5,4.3,0.6,4.2,1.03,1.1,15,1301890000000
30.8,7.0,5.8,16.4,16.4,47.2,0.0,0.5,14.0,10.0,0.105,0.09,2.0,30.0,0.105,0.07,0.1,0.2,1.3,0.8,4.4,2.2,21.0,9.0,1.5,4.7,3.3,2.8,0.46,1.7,15,1007094000000
41.6,8.2,9.4,21.2,9.2,41.2,0.0,0.51,14.0,33.0,0.14,0.06,2.0,28.0,0.07,0.06,0.1,0.4,1.2,1.0,4.2,4.7,26.0,21.0,2.3,0.9,0.5,3.0,0.41,1.3,15,659344000000
11.6,7.0,9.4,8.0,15.2,44.8,0.0,0.51,14.0,23.0,0.07,0.07,2.0,28.0,0.07,0.06,0.1,0.15,1.3,1.5,3.1,4.9,21.0,20.0,4.5,1.1,1.6,4.8,0.94,2.3,15,857625000000
48.8,2.2,11.8,17.6,17.6,24.4,0.0,0.51,14.0,30.0,0.175,0.05,2.0,22.0,0.105,0.05,0.1,0.33,2.4,1.8,3.2,3.5,29.0,3.0,2.7,3.9,2.8,3.2,0.14,2.9,15,1082078000000
21.2,4.6,8.2,15.2,8.0,24.4,0.0,0.5,14.0,19.0,0.035,0.01,2.0,3.0,0.14,0.06,0.1,0.29,0.9,1.4,3.7,1.5,14.0,2.0,2.3,3.6,2.6,3.0,0.82,1.1,15,1759250000000
46.4,8.2,11.8,6.8,23.6,34.0,0.0,0.5,14.0,16.0,0.035,0.01,2.0,26.0,0.07,0.06,0.1,0.38,1.1,1.8,4.5,3.6,2.0,18.0,1.0,2.0,4.3,1.3,0.85,3.5,15,1485062000000
21.2,8.2,7.0,18.8,3.2,12.4,0.0,0.51,14.0,30.0,0.07,0.02,2.0,20.0,0.105,0.07,0.1,0.48,0.4,3.5,1.6,4.8,18.0,5.0,4.0,0.8,3.9,4.3,0.25,1.2,15,559334726030
11.6,10.6,5.8,6.8,17.6,29.2,0.0,0.5,14.0,25.0,0.105,0.01,2.0,29.0,0.07,0.07,0.1,0.09,0.8,3.0,4.9,3.9,17.0,23.0,2.6,3.4,0.5,1.7,0.59,3.2,15,1062906000000
20.0,9.4,13.0,10.4,26.0,19.6,0.0,0.5,14.0,30.0,0.07,0.01,2.0,34.0,0.14,0.04,0.1,0.19,2.2,3.0,4.4,4.9,25.0,20.0,2.6,3.8,0.9,1.5,0.99,3.7,15,937969000000
14.0,9.4,7.0,22.4,11.6,28.0,0.0,0.5,14.0,22.0,0.175,0.08,2.0,30.0,0.175,0.01,0.1,0.3,0.8,2.4,4.8,3.3,16.0,1.0,2.1,4.1,1.4,2.1,0.32,1.0,15,1100046000000
5.6,10.6,1.0,4.4,4.4,53.2,0.0,0.5,14.0,14.0,0.105,0.01,2.0,18.0,0.105,0.05,0.1,0.17,0.3,0.4,2.1,4.6,26.0,23.0,3.4,3.2,2.6,1.6,0.28,1.0,15,492766000000
22.4,10.6,11.8,9.2,24.8,17.2,0.0,0.5,14.0,20.0,0.175,0.05,2.0,30.0,0.07,0.04,0.1,0.28,2.6,2.4,4.7,4.2,25.0,30.0,3.7,2.0,2.6,2.7,0.82,3.3,15,1090281000000
47.6,11.8,4.6,24.8,16.4,38.8,0.0,0.5,14.0,35.0,0.07,0.02,2.0,23.0,0.07,0.04,0.1,0.49,1.6,0.7,4.0,4.2,21.0,4.0,0.2,4.6,4.8,3.1,0.64,1.4,15,2446281000000
45.2,4.6,1.0,17.6,10.4,13.6,0.0,0.51,14.0,18.0,0.07,0.02,2.0,16.0,0.14,0.09,0.1,0.18,1.3,1.9,2.9,1.8,16.0,20.0,0.4,4.7,3.2,1.5,0.65,1.7,15,1180531000000
8.0,11.8,11.8,8.0,14.0,22.0,0.0,0.5,14.0,32.0,0.105,0.02,2.0,17.0,0.07,0.04,0.1,0.19,1.2,2.3,3.8,2.2,24.0,22.0,3.9,1.8,1.1,1.8,0.53,1.5,15,1118718000000
12.8,3.4,8.2,17.6,23.6,20.8,0.0,0.51,14.0,23.0,0.14,0.04,2.0,10.0,0.105,0.06,0.1,0.3,1.5,2.8,4.9,4.7,25.0,18.0,0.3,0.6,1.0,1.0,0.26,2.3,15,763344000000
52.4,11.8,4.6,9.2,21.2,18.4,0.0,0.51,14.0,35.0,0.105,0.07,2.0,19.0,0.14,0.02,0.1,0.15,1.1,2.2,4.6,4.1,7.0,26.0,4.2,4.9,0.5,2.5,0.49,3.8,15,1302703000000
22.4,11.8,8.2,20.0,23.6,40.0,0.0,0.51,14.0,35.0,0.105,0.06,2.0,19.0,0.14,0.09,0.1,0.31,2.5,2.9,4.8,4.1,0.0,15.0,0.4,0.2,4.5,4.0,0.89,3.7,15,535187000000
24.8,10.6,5.8,10.4,24.8,49.6,0.0,0.5,14.0,26.0,0.175,0.01,2.0,14.0,0.105,0.08,0.1,0.39,1.8,1.6,4.7,4.2,10.0,30.0,3.0,3.2,2.2,4.6,0.93,2.8,15,1695656000000
32.0,5.8,8.2,14.0,18.8,49.6,0.0,0.5,14.0,32.0,0.105,0.09,2.0,20.0,0.07,0.06,0.1,0.3,2.4,3.4,4.1,2.9,6.0,5.0,2.7,3.8,3.5,2.2,0.96,2.8,15,1419750000000
8.0,7.0,8.2,23.6,3.2,10.0,0.0,0.5,14.0,18.0,0.07,0.01,2.0,18.0,0.14,0.07,0.1,0.34,0.3,1.1,1.6,3.4,12.0,11.0,3.9,1.3,2.3,0.9,0.12,1.3,15,683063000000
26.0,5.8,5.8,8.0,5.6,4.0,0.0,0.51,14.0,15.0,0.14,0.02,2.0,16.0,0.105,0.02,0.1,0.14,0.6,1.0,3.6,2.5,15.0,6.0,3.5,4.1,2.0,1.1,0.29,1.6,15,625953000000
18.8,10.6,3.4,8.0,11.6,11.2,0.0,0.5,14.0,29.0,0.07,0.02,2.0,12.0,0.14,0.03,0.1,0.3,1.1,1.8,4.8,4.6,6.0,25.0,4.0,3.5,1.2,4.0,0.54,3.7,15,1001610000000
42.8,10.6,3.4,15.2,11.6,16.0,0.0,0.51,14.0,19.0,0.07,0.03,2.0,16.0,0.07,0.07,0.1,0.44,1.4,1.9,4.4,5.0,29.0,29.0,5.0,3.8,4.6,4.1,0.38,2.4,15,684239802320
15.2,2.2,4.6,6.8,21.2,34.0,0.0,0.5,14.0,35.0,0.175,0.04,2.0,9.0,0.175,0.09,0.1,0.31,2.1,3.6,4.7,2.6,20.0,8.0,0.1,3.8,3.1,4.0,1.37,2.4,15,853274446192
27.2,1.0,7.0,8.0,12.8,6.4,0.0,0.51,14.0,33.0,0.14,0.03,2.0,10.0,0.175,0.09,0.1,0.32,1.6,1.0,4.9,3.3,25.0,11.0,1.8,3.6,0.9,4.6,0.8,1.3,15,1055422000000
8.0,10.6,3.4,11.6,15.2,10.0,0.0,0.5,14.0,31.0,0.14,0.01,2.0,18.0,0.175,0.04,0.1,0.32,1.8,1.2,4.6,3.0,9.0,18.0,0.1,1.3,3.0,3.2,0.88,1.1,15,988891000000
26.0,1.0,7.0,26.0,8.0,8.8,0.0,0.5,14.0,22.0,0.175,0.01,2.0,13.0,0.14,0.02,0.1,0.4,1.0,0.6,2.9,3.0,7.0,15.0,4.1,2.8,4.1,4.6,0.36,2.5,15,1621907228455
34.4,1.0,8.2,8.0,16.4,38.8,0.0,0.5,14.0,21.0,0.14,0.05,2.0,24.0,0.175,0.07,0.1,0.33,2.0,2.2,4.7,3.3,25.0,13.0,2.9,3.7,0.5,3.9,1.37,2.9,15,1661672000000
38.0,11.8,10.6,5.6,11.6,18.4,0.0,0.5,14.0,17.0,0.14,0.06,2.0,34.0,0.105,0.03,0.1,0.33,1.0,2.2,2.7,4.9,15.0,28.0,1.1,0.8,3.7,4.4,0.25,1.3,15,625828000000
20.0,8.2,8.2,26.0,15.2,26.8,0.0,0.5,14.0,19.0,0.07,0.02,2.0,30.0,0.035,0.01,0.1,0.28,1.0,1.2,3.2,3.5,2.0,1.0,1.7,0.2,1.1,3.9,0.18,3.1,15,759091261834
6.8,2.2,10.6,6.8,24.8,7.6,0.0,0.5,14.0,20.0,0.14,0.04,2.0,13.0,0.105,0.07,0.1,0.2,2.7,1.9,5.0,4.0,1.0,28.0,3.1,3.2,1.5,1.6,1.69,2.7,15,1268828000000
38.0,3.4,5.8,21.2,4.4,34.0,0.0,0.51,14.0,35.0,0.105,0.07,2.0,30.0,0.175,0.09,0.1,0.49,0.5,2.4,2.5,1.6,15.0,28.0,4.2,4.5,1.2,1.6,0.29,1.5,15,380797000000
27.2,10.6,2.2,6.8,24.8,38.8,0.0,0.51,14.0,15.0,0.175,0.1,2.0,28.0,0.175,0.01,0.1,0.29,2.0,0.9,3.8,3.8,15.0,23.0,3.8,0.6,3.9,2.8,0.2,3.7,15,543297000000
39.2,9.4,11.8,21.2,15.2,14.8,0.0,0.51,14.0,27.0,0.14,0.01,2.0,19.0,0.14,0.06,0.1,0.27,1.6,3.3,4.4,4.7,20.0,11.0,4.6,0.6,0.8,0.7,0.74,3.1,15,696656000000
50.0,10.6,10.6,5.6,20.0,42.4,0.0,0.51,14.0,27.0,0.105,0.04,2.0,23.0,0.14,0.01,0.1,0.27,1.5,3.1,5.0,5.0,7.0,18.0,3.9,4.7,5.0,4.9,0.58,3.2,15,755391000000
41.6,1.0,3.4,6.8,6.8,31.6,0.0,0.5,14.0,24.0,0.175,0.02,2.0,28.0,0.07,0.03,0.1,0.41,0.5,3.0,4.1,2.3,15.0,14.0,0.6,3.3,4.8,3.5,0.23,2.0,15,1302094000000
51.2,9.4,5.8,26.0,26.0,17.2,0.0,0.5,14.0,35.0,0.175,0.09,2.0,24.0,0.105,0.09,0.1,0.34,2.1,3.1,5.0,4.2,15.0,25.0,2.3,3.4,4.3,4.2,0.79,3.4,15,1836015000000
24.8,4.6,5.8,8.0,9.2,13.6,0.0,0.51,14.0,28.0,0.175,0.07,2.0,22.0,0.175,0.02,0.1,0.39,0.5,1.3,4.5,2.3,29.0,12.0,0.7,0.1,4.2,3.3,0.45,1.7,15,884187000000
9.2,5.8,9.4,17.6,26.0,11.2,0.0,0.5,14.0,18.0,0.175,0.04,2.0,23.0,0.035,0.02,0.1,0.01,2.3,2.2,4.7,4.6,2.0,22.0,3.4,3.7,3.1,1.4,1.41,3.6,15,1071094000000
16.4,13.0,2.2,11.6,10.4,37.6,0.0,0.5,14.0,33.0,0.175,0.08,2.0,21.0,0.105,0.06,0.1,0.17,0.5,2.6,4.8,4.5,6.0,20.0,0.8,4.7,3.1,0.6,0.28,3.9,15,704480643689
29.6,2.2,3.4,22.4,18.8,34.0,0.0,0.51,14.0,25.0,0.105,0.03,2.0,26.0,0.175,0.07,0.1,0.47,1.9,1.2,4.5,4.0,27.0,25.0,0.8,0.8,4.6,3.8,1.16,1.9,15,1047547000000
29.6,7.0,9.4,16.4,15.2,17.2,0.0,0.51,14.0,24.0,0.14,0.06,2.0,8.0,0.105,0.04,0.1,0.25,2.0,1.3,4.9,3.9,10.0,25.0,0.4,2.9,2.1,0.6,0.33,1.7,15,587703000000
9.2,7.0,3.4,2.0,4.4,31.6,0.0,0.51,14.0,9.0,0.07,0.04,2.0,7.0,0.105,0.1,0.1,0.19,0.4,1.1,2.8,4.6,16.0,29.0,1.0,1.5,3.0,1.2,0.28,1.1,15,1149484000000
33.2,4.6,4.6,11.6,11.6,22.0,0.0,0.5,14.0,21.0,0.175,0.07,2.0,10.0,0.175,0.01,0.1,0.4,0.7,2.2,4.9,4.1,8.0,4.0,4.5,3.5,0.3,3.9,0.58,2.0,15,481922000000
11.6,11.8,7.0,5.6,21.2,17.2,0.0,0.51,14.0,35.0,0.14,0.05,2.0,15.0,0.07,0.07,0.1,0.2,1.5,3.3,4.9,4.9,16.0,3.0,2.0,0.4,0.8,0.3,1.26,4.8,15,1363703000000
28.4,9.4,8.2,10.4,8.0,52.0,0.0,0.51,14.0,12.0,0.14,0.09,2.0,17.0,0.07,0.03,0.1,0.36,0.6,1.4,4.0,3.6,22.0,17.0,2.5,4.1,2.9,2.7,0.56,3.3,15,1220039031022
39.2,2.2,2.2,5.6,10.4,50.8,0.0,0.51,14.0,28.0,0.105,0.08,2.0,13.0,0.14,0.09,0.1,0.31,1.2,2.5,3.4,2.4,18.0,15.0,0.5,4.2,1.1,4.4,0.16,1.7,15,1339750000000
17.6,10.6,4.6,4.4,4.4,49.6,0.0,0.5,14.0,15.0,0.105,0.03,2.0,26.0,0.07,0.06,0.1,0.41,0.3,0.4,2.7,4.8,2.0,3.0,3.1,3.8,1.0,2.3,0.16,1.5,15,537656000000
6.8,8.2,5.8,26.0,3.2,6.4,0.0,0.5,14.0,18.0,0.175,0.03,2.0,5.0,0.14,0.09,0.1,0.17,0.4,1.5,2.0,2.2,14.0,23.0,4.9,1.7,2.6,2.2,0.15,1.1,15,865782000000
51.2,10.6,7.0,12.8,17.6,49.6,0.0,0.5,14.0,34.0,0.14,0.07,2.0,14.0,0.175,0.04,0.1,0.32,1.9,1.2,3.8,2.3,27.0,24.0,0.4,5.0,0.4,4.0,0.83,2.2,15,1096469000000
27.2,1.0,13.0,18.8,6.8,18.4,0.0,0.51,14.0,32.0,0.175,0.04,2.0,24.0,0.14,0.01,0.1,0.49,0.3,2.0,3.2,4.5,7.0,16.0,4.0,2.7,0.7,3.6,0.15,1.5,15,1005156000000
32.0,8.2,13.0,11.6,3.2,29.2,0.0,0.51,14.0,27.0,0.175,0.1,2.0,26.0,0.14,0.09,0.1,0.18,0.4,1.6,1.8,2.7,13.0,26.0,2.4,2.1,1.9,1.4,0.24,1.1,15,1025235000000
24.8,8.2,7.0,12.8,17.6,24.4,0.0,0.51,14.0,23.0,0.07,0.06,2.0,32.0,0.14,0.1,0.1,0.45,2.0,3.0,3.3,4.0,10.0,13.0,3.7,4.9,2.0,1.5,0.85,2.0,15,851250000000
47.6,2.2,7.0,4.4,23.6,43.6,0.0,0.51,14.0,31.0,0.105,0.09,2.0,18.0,0.175,0.08,0.1,0.45,2.0,2.3,3.9,3.9,15.0,4.0,2.4,0.1,4.4,0.5,1.98,3.3,15,1755750000000
34.4,8.2,9.4,4.4,18.8,46.0,0.0,0.51,14.0,34.0,0.14,0.09,2.0,29.0,0.105,0.03,0.1,0.24,2.0,3.0,3.7,4.0,0.0,0.0,1.1,4.2,1.9,3.3,1.61,2.9,15,1321828000000
33.2,7.0,11.8,15.2,3.2,40.0,0.0,0.51,14.0,29.0,0.105,0.1,2.0,5.0,0.035,0.02,0.1,0.22,0.4,1.4,1.4,1.3,19.0,12.0,2.4,4.7,3.6,4.9,0.28,1.2,15,4391938000000
12.8,4.6,11.8,20.0,3.2,46.0,0.0,0.51,14.0,30.0,0.175,0.08,2.0,34.0,0.14,0.06,0.1,0.39,0.2,1.3,1.8,4.7,20.0,4.0,2.5,2.6,0.8,1.6,0.11,1.2,15,775328000000
10.4,10.6,10.6,21.2,10.4,4.0,0.0,0.51,14.0,27.0,0.07,0.06,2.0,17.0,0.07,0.06,0.1,0.2,1.3,2.9,3.8,3.2,14.0,17.0,2.9,2.1,2.2,4.7,0.18,2.2,15,1147562000000
42.8,10.6,1.0,9.2,3.2,14.8,0.0,0.5,14.0,22.0,0.14,0.08,2.0,8.0,0.105,0.01,0.1,0.4,0.4,2.4,1.4,1.8,10.0,13.0,0.2,2.6,1.5,1.9,0.28,1.3,15,609422000000
34.4,7.0,10.6,11.6,17.6,28.0,0.0,0.5,14.0,33.0,0.07,0.04,2.0,8.0,0.14,0.03,0.1,0.29,1.3,3.6,4.8,3.8,15.0,28.0,0.1,3.5,0.2,1.8,1.29,3.3,15,741625000000
30.8,2.2,5.8,6.8,12.8,7.6,0.0,0.5,14.0,22.0,0.105,0.08,2.0,11.0,0.07,0.05,0.1,0.43,0.7,2.4,3.4,3.7,4.0,20.0,1.2,4.8,0.1,2.5,0.62,3.2,15,972484000000
11.6,8.2,10.6,4.4,16.4,18.4,0.0,0.51,14.0,32.0,0.105,0.08,2.0,4.0,0.105,0.03,0.1,0.31,2.0,2.6,4.9,2.1,14.0,1.0,4.7,2.7,3.0,1.2,1.7,1.6,15,1108282000000
23.6,5.8,10.6,4.4,14.0,53.2,0.0,0.5,14.0,18.0,0.14,0.1,2.0,17.0,0.175,0.05,0.1,0.29,1.8,1.8,4.1,4.5,15.0,18.0,1.4,1.2,3.0,5.0,0.38,2.8,15,566016000000
40.4,8.2,4.6,4.4,14.0,20.8,0.0,0.5,14.0,22.0,0.175,0.01,2.0,21.0,0.105,0.08,0.1,0.17,1.2,1.3,4.9,4.2,28.0,11.0,2.1,4.4,0.5,2.6,1.14,1.0,15,1105953000000
35.6,10.6,13.0,22.4,4.4,52.0,0.0,0.51,14.0,21.0,0.105,0.06,2.0,14.0,0.175,0.04,0.1,0.2,0.5,0.7,1.9,3.3,25.0,3.0,4.4,1.8,1.5,0.9,0.22,1.1,15,1095453000000
21.2,13.0,7.0,26.0,10.4,53.2,0.0,0.51,14.0,26.0,0.175,0.02,2.0,21.0,0.07,0.04,0.1,0.42,1.2,0.7,2.7,4.7,4.0,29.0,0.4,4.0,0.3,2.0,0.48,2.3,15,535894746268
20.0,4.6,5.8,2.0,3.2,37.6,0.0,0.5,14.0,29.0,0.14,0.08,2.0,16.0,0.035,0.03,0.1,0.11,0.2,3.7,1.8,2.9,20.0,29.0,3.1,1.6,4.9,3.8,0.14,1.2,15,845861704278
45.2,9.4,4.6,3.2,10.4,16.0,0.0,0.5,14.0,28.0,0.14,0.04,2.0,13.0,0.07,0.01,0.1,0.24,1.1,1.6,4.0,3.6,25.0,26.0,1.2,3.4,2.1,4.6,0.75,2.7,15,1938594000000
29.6,5.8,10.6,22.4,18.8,46.0,0.0,0.51,14.0,29.0,0.07,0.06,2.0,15.0,0.07,0.07,0.1,0.22,1.6,3.7,5.0,4.1,9.0,28.0,4.6,4.0,3.6,0.7,0.55,3.0,15,1356140000000
